StateFIPSCode,CountyFIPSCode,County Name/State Abbreviation,Period,UnemploymentRate(%)
48,031,"Blanco County, TX",Oct-20,3.3 
48,033,"Borden County, TX",Oct-20,3.4 
48,035,"Bosque County, TX",Oct-20,4.6 
48,037,"Bowie County, TX",Oct-20,6.0 
48,039,"Brazoria County, TX",Oct-20,7.7 
48,041,"Brazos County, TX",Oct-20,4.4 
48,043,"Brewster County, TX",Oct-20,5.4 
48,045,"Briscoe County, TX",Oct-20,4.3 
48,047,"Brooks County, TX",Oct-20,10.2 
48,049,"Brown County, TX",Oct-20,5.9 
48,051,"Burleson County, TX",Oct-20,5.5 
48,053,"Burnet County, TX",Oct-20,4.2 
48,055,"Caldwell County, TX",Oct-20,5.3 
48,057,"Calhoun County, TX",Oct-20,5.4 
48,059,"Callahan County, TX",Oct-20,4.8 
48,061,"Cameron County, TX",Oct-20,9.3 
48,063,"Camp County, TX",Oct-20,7.1 
48,065,"Carson County, TX",Oct-20,3.7 
48,067,"Cass County, TX",Oct-20,7.6 
48,069,"Castro County, TX",Oct-20,3.3 
48,071,"Chambers County, TX",Oct-20,8.8 
48,073,"Cherokee County, TX",Oct-20,7.7 
48,075,"Childress County, TX",Oct-20,3.4 
48,077,"Clay County, TX",Oct-20,5.1 
48,079,"Cochran County, TX",Oct-20,7.0 
48,081,"Coke County, TX",Oct-20,5.2 
48,083,"Coleman County, TX",Oct-20,6.7 
48,085,"Collin County, TX",Oct-20,5.2 
48,087,"Collingsworth County, TX",Oct-20,4.1 
48,089,"Colorado County, TX",Oct-20,5.3 
48,091,"Comal County, TX",Oct-20,5.2 
48,093,"Comanche County, TX",Oct-20,5.3 
48,095,"Concho County, TX",Oct-20,3.8 
48,097,"Cooke County, TX",Oct-20,6.1 
48,099,"Coryell County, TX",Oct-20,5.8 
48,101,"Cottle County, TX",Oct-20,4.3 
48,103,"Crane County, TX",Oct-20,14.8 
48,105,"Crockett County, TX",Oct-20,7.6 
48,107,"Crosby County, TX",Oct-20,4.7 
48,109,"Culberson County, TX",Oct-20,7.1 
48,111,"Dallam County, TX",Oct-20,2.5 
48,113,"Dallas County, TX",Oct-20,6.6 
48,115,"Dawson County, TX",Oct-20,8.4 
48,117,"Deaf Smith County, TX",Oct-20,3.6 
48,119,"Delta County, TX",Oct-20,5.0 
48,121,"Denton County, TX",Oct-20,5.3 
48,123,"DeWitt County, TX",Oct-20,5.8 
48,125,"Dickens County, TX",Oct-20,5.9 
48,127,"Dimmit County, TX",Oct-20,5.9 
48,129,"Donley County, TX",Oct-20,3.9 
48,131,"Duval County, TX",Oct-20,12.0 
48,133,"Eastland County, TX",Oct-20,6.0 
48,135,"Ector County, TX",Oct-20,11.2 
48,137,"Edwards County, TX",Oct-20,4.6 
48,139,"Ellis County, TX",Oct-20,5.2 
48,141,"El Paso County, TX",Oct-20,7.1 
48,143,"Erath County, TX",Oct-20,4.9 
48,145,"Falls County, TX",Oct-20,5.3 
48,147,"Fannin County, TX",Oct-20,4.0 
48,149,"Fayette County, TX",Oct-20,4.5 
48,151,"Fisher County, TX",Oct-20,4.7 
48,153,"Floyd County, TX",Oct-20,5.0 
48,155,"Foard County, TX",Oct-20,3.8 
48,157,"Fort Bend County, TX",Oct-20,7.1 
48,159,"Franklin County, TX",Oct-20,5.1 
48,161,"Freestone County, TX",Oct-20,7.8 
48,163,"Frio County, TX",Oct-20,5.1 
48,165,"Gaines County, TX",Oct-20,5.8 
48,167,"Galveston County, TX",Oct-20,7.5 
48,169,"Garza County, TX",Oct-20,6.4 
48,171,"Gillespie County, TX",Oct-20,3.9 
48,173,"Glasscock County, TX",Oct-20,3.9 
48,175,"Goliad County, TX",Oct-20,7.4 
48,177,"Gonzales County, TX",Oct-20,5.2 
48,179,"Gray County, TX",Oct-20,7.6 
48,181,"Grayson County, TX",Oct-20,5.0 
48,183,"Gregg County, TX",Oct-20,7.7 
48,185,"Grimes County, TX",Oct-20,7.5 
48,187,"Guadalupe County, TX",Oct-20,5.1 
48,189,"Hale County, TX",Oct-20,5.9 
48,191,"Hall County, TX",Oct-20,6.0 
48,193,"Hamilton County, TX",Oct-20,4.4 
48,195,"Hansford County, TX",Oct-20,3.7 
48,197,"Hardeman County, TX",Oct-20,4.3 
48,199,"Hardin County, TX",Oct-20,8.0 
48,201,"Harris County, TX",Oct-20,7.8 
48,203,"Harrison County, TX",Oct-20,7.5 
48,205,"Hartley County, TX",Oct-20,1.7 
48,207,"Haskell County, TX",Oct-20,4.9 
48,209,"Hays County, TX",Oct-20,5.1 
48,211,"Hemphill County, TX",Oct-20,4.2 
48,213,"Henderson County, TX",Oct-20,5.9 
48,215,"Hidalgo County, TX",Oct-20,10.3 
48,217,"Hill County, TX",Oct-20,5.5 
48,219,"Hockley County, TX",Oct-20,7.2 
48,221,"Hood County, TX",Oct-20,5.9 
48,223,"Hopkins County, TX",Oct-20,4.7 
48,225,"Houston County, TX",Oct-20,5.2 
48,227,"Howard County, TX",Oct-20,7.7 
48,229,"Hudspeth County, TX",Oct-20,8.0 
48,231,"Hunt County, TX",Oct-20,5.5 
48,233,"Hutchinson County, TX",Oct-20,6.4 
48,235,"Irion County, TX",Oct-20,6.8 
48,237,"Jack County, TX",Oct-20,6.6 
48,239,"Jackson County, TX",Oct-20,5.4 
48,241,"Jasper County, TX",Oct-20,10.1 
48,243,"Jeff Davis County, TX",Oct-20,4.3 
48,245,"Jefferson County, TX",Oct-20,10.5 
48,247,"Jim Hogg County, TX",Oct-20,10.5 
48,249,"Jim Wells County, TX",Oct-20,12.3 
48,251,"Johnson County, TX",Oct-20,5.6 
48,253,"Jones County, TX",Oct-20,6.6 
48,255,"Karnes County, TX",Oct-20,6.4 
48,257,"Kaufman County, TX",Oct-20,5.8 
48,259,"Kendall County, TX",Oct-20,4.2 
48,261,"Kenedy County, TX",Oct-20,5.7 
48,263,"Kent County, TX",Oct-20,3.0 
48,265,"Kerr County, TX",Oct-20,4.6 
48,267,"Kimble County, TX",Oct-20,5.2 
48,269,"King County, TX",Oct-20,1.3 
48,271,"Kinney County, TX",Oct-20,5.1 
48,273,"Kleberg County, TX",Oct-20,7.7 
48,275,"Knox County, TX",Oct-20,5.6 
48,277,"Lamar County, TX",Oct-20,5.6 
48,279,"Lamb County, TX",Oct-20,4.7 
48,281,"Lampasas County, TX",Oct-20,4.8 
48,283,"La Salle County, TX",Oct-20,5.5 
48,285,"Lavaca County, TX",Oct-20,5.3 
48,287,"Lee County, TX",Oct-20,4.1 
48,289,"Leon County, TX",Oct-20,7.2 
48,291,"Liberty County, TX",Oct-20,10.2 
48,293,"Limestone County, TX",Oct-20,6.8 
48,295,"Lipscomb County, TX",Oct-20,3.7 
48,297,"Live Oak County, TX",Oct-20,7.1 
48,299,"Llano County, TX",Oct-20,5.1 
48,301,"Loving County, TX",Oct-20,0.4 
48,303,"Lubbock County, TX",Oct-20,5.0 
48,305,"Lynn County, TX",Oct-20,4.9 
48,307,"McCulloch County, TX",Oct-20,7.4 
48,309,"McLennan County, TX",Oct-20,5.3 
48,311,"McMullen County, TX",Oct-20,2.1 
48,313,"Madison County, TX",Oct-20,7.0 
48,315,"Marion County, TX",Oct-20,7.9 
48,317,"Martin County, TX",Oct-20,5.6 
48,319,"Mason County, TX",Oct-20,5.4 
48,321,"Matagorda County, TX",Oct-20,9.4 
48,323,"Maverick County, TX",Oct-20,13.9 
48,325,"Medina County, TX",Oct-20,5.6 
48,327,"Menard County, TX",Oct-20,4.6 
48,329,"Midland County, TX",Oct-20,8.0 
48,331,"Milam County, TX",Oct-20,6.4 
48,333,"Mills County, TX",Oct-20,4.0 
48,335,"Mitchell County, TX",Oct-20,8.6 
48,337,"Montague County, TX",Oct-20,6.0 
48,339,"Montgomery County, TX",Oct-20,6.9 
48,341,"Moore County, TX",Oct-20,3.6 
48,343,"Morris County, TX",Oct-20,12.1 
48,345,"Motley County, TX",Oct-20,4.5 
48,347,"Nacogdoches County, TX",Oct-20,6.0 
48,349,"Navarro County, TX",Oct-20,5.1 
48,351,"Newton County, TX",Oct-20,9.5 
48,353,"Nolan County, TX",Oct-20,5.1 
48,355,"Nueces County, TX",Oct-20,8.1 
48,357,"Ochiltree County, TX",Oct-20,5.5 
48,359,"Oldham County, TX",Oct-20,3.7 
48,361,"Orange County, TX",Oct-20,9.4 
48,363,"Palo Pinto County, TX",Oct-20,6.5 
48,365,"Panola County, TX",Oct-20,7.5 
48,367,"Parker County, TX",Oct-20,5.2 
48,369,"Parmer County, TX",Oct-20,2.7 
48,371,"Pecos County, TX",Oct-20,8.8 
48,373,"Polk County, TX",Oct-20,8.2 
48,375,"Potter County, TX",Oct-20,5.0 
48,377,"Presidio County, TX",Oct-20,14.0 
48,379,"Rains County, TX",Oct-20,4.0 
48,381,"Randall County, TX",Oct-20,3.9 
48,383,"Reagan County, TX",Oct-20,9.8 
48,385,"Real County, TX",Oct-20,6.6 
48,387,"Red River County, TX",Oct-20,6.1 
48,389,"Reeves County, TX",Oct-20,5.7 
48,391,"Refugio County, TX",Oct-20,8.0 
48,393,"Roberts County, TX",Oct-20,4.7 
48,395,"Robertson County, TX",Oct-20,5.7 
48,397,"Rockwall County, TX",Oct-20,4.9 
48,399,"Runnels County, TX",Oct-20,4.3 
48,401,"Rusk County, TX",Oct-20,7.1 
48,403,"Sabine County, TX",Oct-20,10.1 
48,405,"San Augustine County, TX",Oct-20,7.9 
48,407,"San Jacinto County, TX",Oct-20,7.5 
48,409,"San Patricio County, TX",Oct-20,9.4 
48,411,"San Saba County, TX",Oct-20,3.9 
48,413,"Schleicher County, TX",Oct-20,6.9 
48,415,"Scurry County, TX",Oct-20,7.5 
48,417,"Shackelford County, TX",Oct-20,5.1 
48,419,"Shelby County, TX",Oct-20,6.6 
48,421,"Sherman County, TX",Oct-20,3.2 
48,423,"Smith County, TX",Oct-20,5.9 
48,425,"Somervell County, TX",Oct-20,5.3 
48,427,"Starr County, TX",Oct-20,15.2 
48,429,"Stephens County, TX",Oct-20,6.9 
48,431,"Sterling County, TX",Oct-20,5.9 
48,433,"Stonewall County, TX",Oct-20,5.1 
48,435,"Sutton County, TX",Oct-20,9.4 
48,437,"Swisher County, TX",Oct-20,4.7 
48,439,"Tarrant County, TX",Oct-20,6.3 
48,441,"Taylor County, TX",Oct-20,4.7 
48,443,"Terrell County, TX",Oct-20,3.9 
48,445,"Terry County, TX",Oct-20,7.1 
48,447,"Throckmorton County, TX",Oct-20,4.8 
48,449,"Titus County, TX",Oct-20,6.2 
48,451,"Tom Green County, TX",Oct-20,5.8 
48,453,"Travis County, TX",Oct-20,5.1 
48,455,"Trinity County, TX",Oct-20,7.5 
48,457,"Tyler County, TX",Oct-20,9.1 
48,459,"Upshur County, TX",Oct-20,7.2 
48,461,"Upton County, TX",Oct-20,6.5 
48,463,"Uvalde County, TX",Oct-20,6.1 
48,465,"Val Verde County, TX",Oct-20,7.1 
48,467,"Van Zandt County, TX",Oct-20,5.5 
48,469,"Victoria County, TX",Oct-20,7.3 
48,471,"Walker County, TX",Oct-20,6.7 
48,473,"Waller County, TX",Oct-20,7.3 
48,475,"Ward County, TX",Oct-20,7.7 
48,477,"Washington County, TX",Oct-20,5.2 
48,479,"Webb County, TX",Oct-20,7.7 
48,481,"Wharton County, TX",Oct-20,6.5 
48,483,"Wheeler County, TX",Oct-20,6.8 
48,485,"Wichita County, TX",Oct-20,6.1 
48,487,"Wilbarger County, TX",Oct-20,5.8 
48,489,"Willacy County, TX",Oct-20,10.1 
48,491,"Williamson County, TX",Oct-20,4.7 
48,493,"Wilson County, TX",Oct-20,5.0 
48,495,"Winkler County, TX",Oct-20,9.9 
48,497,"Wise County, TX",Oct-20,5.6 
48,499,"Wood County, TX",Oct-20,6.0 
48,501,"Yoakum County, TX",Oct-20,10.4 
48,503,"Young County, TX",Oct-20,4.7 
48,505,"Zapata County, TX",Oct-20,12.3 
48,507,"Zavala County, TX",Oct-20,13.9 
49,001,"Beaver County, UT",Oct-20,3.3 
49,003,"Box Elder County, UT",Oct-20,2.8 
49,005,"Cache County, UT",Oct-20,2.3 
49,007,"Carbon County, UT",Oct-20,4.5 
49,009,"Daggett County, UT",Oct-20,3.8 
49,011,"Davis County, UT",Oct-20,3.2 
49,013,"Duchesne County, UT",Oct-20,7.6 
49,015,"Emery County, UT",Oct-20,3.6 
49,017,"Garfield County, UT",Oct-20,5.0 
49,019,"Grand County, UT",Oct-20,4.7 
49,021,"Iron County, UT",Oct-20,3.5 
49,023,"Juab County, UT",Oct-20,2.3 
49,025,"Kane County, UT",Oct-20,3.5 
49,027,"Millard County, UT",Oct-20,2.6 
49,029,"Morgan County, UT",Oct-20,2.6 
49,031,"Piute County, UT",Oct-20,4.0 
49,033,"Rich County, UT",Oct-20,2.1 
49,035,"Salt Lake County, UT",Oct-20,4.1 
49,037,"San Juan County, UT",Oct-20,8.1 
49,039,"Sanpete County, UT",Oct-20,3.2 
49,041,"Sevier County, UT",Oct-20,3.3 
49,043,"Summit County, UT",Oct-20,5.4 
49,045,"Tooele County, UT",Oct-20,3.9 
49,047,"Uintah County, UT",Oct-20,9.1 
49,049,"Utah County, UT",Oct-20,3.1 
49,051,"Wasatch County, UT",Oct-20,4.5 
49,053,"Washington County, UT",Oct-20,4.1 
49,055,"Wayne County, UT",Oct-20,3.6 
49,057,"Weber County, UT",Oct-20,3.7 
50,001,"Addison County, VT",Oct-20,1.8 
50,003,"Bennington County, VT",Oct-20,2.8 
50,005,"Caledonia County, VT",Oct-20,2.1 
50,007,"Chittenden County, VT",Oct-20,2.1 
50,009,"Essex County, VT",Oct-20,2.2 
50,011,"Franklin County, VT",Oct-20,2.3 
50,013,"Grand Isle County, VT",Oct-20,2.9 
50,015,"Lamoille County, VT",Oct-20,3.2 
50,017,"Orange County, VT",Oct-20,1.9 
50,019,"Orleans County, VT",Oct-20,3.2 
50,021,"Rutland County, VT",Oct-20,3.2 
50,023,"Washington County, VT",Oct-20,2.0 
50,025,"Windham County, VT",Oct-20,3.0 
50,027,"Windsor County, VT",Oct-20,2.2 
51,001,"Accomack County, VA",Oct-20,4.6 
51,003,"Albemarle County, VA",Oct-20,3.9 
51,005,"Alleghany County, VA",Oct-20,4.4 
51,007,"Amelia County, VA",Oct-20,4.5 
51,009,"Amherst County, VA",Oct-20,4.4 
51,011,"Appomattox County, VA",Oct-20,4.8 
51,013,"Arlington County, VA",Oct-20,4.0 
51,015,"Augusta County, VA",Oct-20,3.2 
51,017,"Bath County, VA",Oct-20,4.7 
51,019,"Bedford County, VA",Oct-20,3.9 
51,021,"Bland County, VA",Oct-20,3.7 
51,023,"Botetourt County, VA",Oct-20,3.3 
51,025,"Brunswick County, VA",Oct-20,7.1 
51,027,"Buchanan County, VA",Oct-20,7.3 
51,029,"Buckingham County, VA",Oct-20,5.8 
51,031,"Campbell County, VA",Oct-20,4.6 
51,033,"Caroline County, VA",Oct-20,5.3 
51,035,"Carroll County, VA",Oct-20,4.6 
51,036,"Charles City County, VA",Oct-20,4.9 
51,037,"Charlotte County, VA",Oct-20,4.2 
51,041,"Chesterfield County, VA",Oct-20,4.7 
51,043,"Clarke County, VA",Oct-20,3.3 
51,045,"Craig County, VA",Oct-20,3.5 
51,047,"Culpeper County, VA",Oct-20,3.7 
51,049,"Cumberland County, VA",Oct-20,5.0 
51,051,"Dickenson County, VA",Oct-20,6.1 
51,053,"Dinwiddie County, VA",Oct-20,5.2 
51,057,"Essex County, VA",Oct-20,5.8 
51,059,"Fairfax County, VA",Oct-20,4.9 
51,061,"Fauquier County, VA",Oct-20,3.5 
51,063,"Floyd County, VA",Oct-20,3.2 
51,065,"Fluvanna County, VA",Oct-20,3.9 
51,067,"Franklin County, VA",Oct-20,4.2 
51,069,"Frederick County, VA",Oct-20,3.4 
51,071,"Giles County, VA",Oct-20,4.0 
51,073,"Gloucester County, VA",Oct-20,4.1 
51,075,"Goochland County, VA",Oct-20,3.7 
51,077,"Grayson County, VA",Oct-20,3.5 
51,079,"Greene County, VA",Oct-20,3.6 
51,081,"Greensville County, VA",Oct-20,5.9 
51,083,"Halifax County, VA",Oct-20,5.3 
51,085,"Hanover County, VA",Oct-20,3.7 
51,087,"Henrico County, VA",Oct-20,5.4 
51,089,"Henry County, VA",Oct-20,5.9 
51,091,"Highland County, VA",Oct-20,2.5 
51,093,"Isle of Wight County, VA",Oct-20,4.2 
51,095,"James City County, VA",Oct-20,5.0 
51,097,"King and Queen County, VA",Oct-20,4.2 
51,099,"King George County, VA",Oct-20,3.5 
51,101,"King William County, VA",Oct-20,4.2 
51,103,"Lancaster County, VA",Oct-20,5.0 
51,105,"Lee County, VA",Oct-20,4.6 
51,107,"Loudoun County, VA",Oct-20,4.2 
51,109,"Louisa County, VA",Oct-20,3.8 
51,111,"Lunenburg County, VA",Oct-20,4.8 
51,113,"Madison County, VA",Oct-20,2.7 
51,115,"Mathews County, VA",Oct-20,3.7 
51,117,"Mecklenburg County, VA",Oct-20,5.6 
51,119,"Middlesex County, VA",Oct-20,3.7 
51,121,"Montgomery County, VA",Oct-20,3.3 
51,125,"Nelson County, VA",Oct-20,4.2 
51,127,"New Kent County, VA",Oct-20,3.5 
51,131,"Northampton County, VA",Oct-20,6.1 
51,133,"Northumberland County, VA",Oct-20,4.5 
51,135,"Nottoway County, VA",Oct-20,4.7 
51,137,"Orange County, VA",Oct-20,4.1 
51,139,"Page County, VA",Oct-20,4.4 
51,141,"Patrick County, VA",Oct-20,4.7 
51,143,"Pittsylvania County, VA",Oct-20,4.6 
51,145,"Powhatan County, VA",Oct-20,3.4 
51,147,"Prince Edward County, VA",Oct-20,4.7 
51,149,"Prince George County, VA",Oct-20,5.5 
51,153,"Prince William County, VA",Oct-20,5.4 
51,155,"Pulaski County, VA",Oct-20,5.0 
51,157,"Rappahannock County, VA",Oct-20,3.4 
51,159,"Richmond County, VA",Oct-20,3.7 
51,161,"Roanoke County, VA",Oct-20,3.7 
51,163,"Rockbridge County, VA",Oct-20,3.8 
51,165,"Rockingham County, VA",Oct-20,3.1 
51,167,"Russell County, VA",Oct-20,4.8 
51,169,"Scott County, VA",Oct-20,3.8 
51,171,"Shenandoah County, VA",Oct-20,3.8 
51,173,"Smyth County, VA",Oct-20,4.6 
51,175,"Southampton County, VA",Oct-20,4.1 
51,177,"Spotsylvania County, VA",Oct-20,4.6 
51,179,"Stafford County, VA",Oct-20,4.5 
51,181,"Surry County, VA",Oct-20,4.2 
51,183,"Sussex County, VA",Oct-20,7.6 
51,185,"Tazewell County, VA",Oct-20,5.8 
51,187,"Warren County, VA",Oct-20,4.2 
51,191,"Washington County, VA",Oct-20,4.0 
51,193,"Westmoreland County, VA",Oct-20,4.7 
51,195,"Wise County, VA",Oct-20,5.8 
51,197,"Wythe County, VA",Oct-20,4.8 
51,199,"York County, VA",Oct-20,4.0 
51,510,"Alexandria city, VA",Oct-20,5.4 
51,520,"Bristol city, VA",Oct-20,6.2 
51,530,"Buena Vista city, VA",Oct-20,3.4 
51,540,"Charlottesville city, VA",Oct-20,4.7 
51,550,"Chesapeake city, VA",Oct-20,5.0 
51,570,"Colonial Heights city, VA",Oct-20,5.8 
51,580,"Covington city, VA",Oct-20,6.3 
51,590,"Danville city, VA",Oct-20,7.8 
51,595,"Emporia city, VA",Oct-20,10.3 
51,600,"Fairfax city, VA",Oct-20,4.3 
51,610,"Falls Church city, VA",Oct-20,3.2 
51,620,"Franklin city, VA",Oct-20,8.4 
51,630,"Fredericksburg city, VA",Oct-20,5.7 
51,640,"Galax city, VA",Oct-20,4.7 
51,650,"Hampton city, VA",Oct-20,7.2 
51,660,"Harrisonburg city, VA",Oct-20,4.3 
51,670,"Hopewell city, VA",Oct-20,9.7 
51,678,"Lexington city, VA",Oct-20,4.9 
51,680,"Lynchburg city, VA",Oct-20,5.9 
51,683,"Manassas city, VA",Oct-20,5.3 
51,685,"Manassas Park city, VA",Oct-20,5.7 
51,690,"Martinsville city, VA",Oct-20,9.2 
51,700,"Newport News city, VA",Oct-20,7.2 
51,710,"Norfolk city, VA",Oct-20,7.5 
51,720,"Norton city, VA",Oct-20,5.8 
51,730,"Petersburg city, VA",Oct-20,13.6 
51,735,"Poquoson city, VA",Oct-20,2.9 
51,740,"Portsmouth city, VA",Oct-20,8.9 
51,750,"Radford city, VA",Oct-20,4.3 
51,760,"Richmond city, VA",Oct-20,7.6 
51,770,"Roanoke city, VA",Oct-20,6.3 
51,775,"Salem city, VA",Oct-20,4.1 
51,790,"Staunton city, VA",Oct-20,4.4 
51,800,"Suffolk city, VA",Oct-20,5.6 
51,810,"Virginia Beach city, VA",Oct-20,4.6 
51,820,"Waynesboro city, VA",Oct-20,4.9 
51,830,"Williamsburg city, VA",Oct-20,6.1 
51,840,"Winchester city, VA",Oct-20,4.6 
53,001,"Adams County, WA",Oct-20,4.1 
53,003,"Asotin County, WA",Oct-20,3.6 
53,005,"Benton County, WA",Oct-20,5.1 
53,007,"Chelan County, WA",Oct-20,5.3 
53,009,"Clallam County, WA",Oct-20,6.7 
53,011,"Clark County, WA",Oct-20,6.3 
53,013,"Columbia County, WA",Oct-20,4.7 
53,015,"Cowlitz County, WA",Oct-20,6.7 
53,017,"Douglas County, WA",Oct-20,5.3 
53,019,"Ferry County, WA",Oct-20,7.1 
53,021,"Franklin County, WA",Oct-20,5.5 
53,023,"Garfield County, WA",Oct-20,5.8 
53,025,"Grant County, WA",Oct-20,5.5 
53,027,"Grays Harbor County, WA",Oct-20,8.4 
53,029,"Island County, WA",Oct-20,5.8 
53,031,"Jefferson County, WA",Oct-20,6.3 
53,033,"King County, WA",Oct-20,4.7 
53,035,"Kitsap County, WA",Oct-20,5.3 
53,037,"Kittitas County, WA",Oct-20,5.5 
53,039,"Klickitat County, WA",Oct-20,5.5 
53,041,"Lewis County, WA",Oct-20,6.2 
53,043,"Lincoln County, WA",Oct-20,4.4 
53,045,"Mason County, WA",Oct-20,7.4 
53,047,"Okanogan County, WA",Oct-20,5.7 
53,049,"Pacific County, WA",Oct-20,8.0 
53,051,"Pend Oreille County, WA",Oct-20,7.5 
53,053,"Pierce County, WA",Oct-20,6.7 
53,055,"San Juan County, WA",Oct-20,4.9 
53,057,"Skagit County, WA",Oct-20,6.5 
53,059,"Skamania County, WA",Oct-20,6.9 
53,061,"Snohomish County, WA",Oct-20,5.2 
53,063,"Spokane County, WA",Oct-20,5.8 
53,065,"Stevens County, WA",Oct-20,5.9 
53,067,"Thurston County, WA",Oct-20,5.5 
53,069,"Wahkiakum County, WA",Oct-20,6.2 
53,071,"Walla Walla County, WA",Oct-20,4.6 
53,073,"Whatcom County, WA",Oct-20,6.3 
53,075,"Whitman County, WA",Oct-20,4.2 
53,077,"Yakima County, WA",Oct-20,6.1 
54,001,"Barbour County, WV",Oct-20,6.0 
54,003,"Berkeley County, WV",Oct-20,4.3 
54,005,"Boone County, WV",Oct-20,7.5 
54,007,"Braxton County, WV",Oct-20,7.5 
54,009,"Brooke County, WV",Oct-20,6.5 
54,011,"Cabell County, WV",Oct-20,5.4 
54,013,"Calhoun County, WV",Oct-20,10.4 
54,015,"Clay County, WV",Oct-20,8.2 
54,017,"Doddridge County, WV",Oct-20,4.2 
54,019,"Fayette County, WV",Oct-20,6.6 
54,021,"Gilmer County, WV",Oct-20,6.6 
54,023,"Grant County, WV",Oct-20,4.0 
54,025,"Greenbrier County, WV",Oct-20,5.1 
54,027,"Hampshire County, WV",Oct-20,3.8 
54,029,"Hancock County, WV",Oct-20,6.8 
54,031,"Hardy County, WV",Oct-20,4.6 
54,033,"Harrison County, WV",Oct-20,5.5 
54,035,"Jackson County, WV",Oct-20,6.2 
54,037,"Jefferson County, WV",Oct-20,4.1 
54,039,"Kanawha County, WV",Oct-20,6.5 
54,041,"Lewis County, WV",Oct-20,8.1 
54,043,"Lincoln County, WV",Oct-20,6.6 
54,045,"Logan County, WV",Oct-20,9.9 
54,047,"McDowell County, WV",Oct-20,10.2 
54,049,"Marion County, WV",Oct-20,5.7 
54,051,"Marshall County, WV",Oct-20,6.6 
54,053,"Mason County, WV",Oct-20,5.9 
54,055,"Mercer County, WV",Oct-20,7.3 
54,057,"Mineral County, WV",Oct-20,5.0 
54,059,"Mingo County, WV",Oct-20,11.3 
54,061,"Monongalia County, WV",Oct-20,4.1 
54,063,"Monroe County, WV",Oct-20,5.0 
54,065,"Morgan County, WV",Oct-20,4.0 
54,067,"Nicholas County, WV",Oct-20,7.5 
54,069,"Ohio County, WV",Oct-20,5.9 
54,071,"Pendleton County, WV",Oct-20,3.0 
54,073,"Pleasants County, WV",Oct-20,6.9 
54,075,"Pocahontas County, WV",Oct-20,5.7 
54,077,"Preston County, WV",Oct-20,4.4 
54,079,"Putnam County, WV",Oct-20,4.7 
54,081,"Raleigh County, WV",Oct-20,6.1 
54,083,"Randolph County, WV",Oct-20,6.1 
54,085,"Ritchie County, WV",Oct-20,5.9 
54,087,"Roane County, WV",Oct-20,8.9 
54,089,"Summers County, WV",Oct-20,5.9 
54,091,"Taylor County, WV",Oct-20,5.0 
54,093,"Tucker County, WV",Oct-20,5.3 
54,095,"Tyler County, WV",Oct-20,7.7 
54,097,"Upshur County, WV",Oct-20,7.6 
54,099,"Wayne County, WV",Oct-20,5.6 
54,101,"Webster County, WV",Oct-20,7.1 
54,103,"Wetzel County, WV",Oct-20,7.0 
54,105,"Wirt County, WV",Oct-20,7.5 
54,107,"Wood County, WV",Oct-20,5.8 
54,109,"Wyoming County, WV",Oct-20,7.9 
55,001,"Adams County, WI",Oct-20,7.8 
55,003,"Ashland County, WI",Oct-20,6.5 
55,005,"Barron County, WI",Oct-20,4.0 
55,007,"Bayfield County, WI",Oct-20,6.5 
55,009,"Brown County, WI",Oct-20,4.9 
55,011,"Buffalo County, WI",Oct-20,4.6 
55,013,"Burnett County, WI",Oct-20,6.6 
55,015,"Calumet County, WI",Oct-20,3.7 
55,017,"Chippewa County, WI",Oct-20,4.5 
55,019,"Clark County, WI",Oct-20,3.2 
55,021,"Columbia County, WI",Oct-20,4.5 
55,023,"Crawford County, WI",Oct-20,4.7 
55,025,"Dane County, WI",Oct-20,4.2 
55,027,"Dodge County, WI",Oct-20,4.0 
55,029,"Door County, WI",Oct-20,4.8 
55,031,"Douglas County, WI",Oct-20,6.2 
55,033,"Dunn County, WI",Oct-20,4.2 
55,035,"Eau Claire County, WI",Oct-20,4.2 
55,037,"Florence County, WI",Oct-20,6.6 
55,039,"Fond du Lac County, WI",Oct-20,3.9 
55,041,"Forest County, WI",Oct-20,10.9 
55,043,"Grant County, WI",Oct-20,4.3 
55,045,"Green County, WI",Oct-20,3.8 
55,047,"Green Lake County, WI",Oct-20,4.8 
55,049,"Iowa County, WI",Oct-20,4.2 
55,051,"Iron County, WI",Oct-20,8.5 
55,053,"Jackson County, WI",Oct-20,7.3 
55,055,"Jefferson County, WI",Oct-20,4.3 
55,057,"Juneau County, WI",Oct-20,5.6 
55,059,"Kenosha County, WI",Oct-20,6.1 
55,061,"Kewaunee County, WI",Oct-20,3.4 
55,063,"La Crosse County, WI",Oct-20,4.1 
55,065,"Lafayette County, WI",Oct-20,3.4 
55,067,"Langlade County, WI",Oct-20,5.2 
55,069,"Lincoln County, WI",Oct-20,4.3 
55,071,"Manitowoc County, WI",Oct-20,4.6 
55,073,"Marathon County, WI",Oct-20,3.9 
55,075,"Marinette County, WI",Oct-20,6.0 
55,077,"Marquette County, WI",Oct-20,5.2 
55,078,"Menominee County, WI",Oct-20,15.5 
55,079,"Milwaukee County, WI",Oct-20,8.0 
55,081,"Monroe County, WI",Oct-20,4.6 
55,083,"Oconto County, WI",Oct-20,4.6 
55,085,"Oneida County, WI",Oct-20,5.4 
55,087,"Outagamie County, WI",Oct-20,4.3 
55,089,"Ozaukee County, WI",Oct-20,4.7 
